Date,Open,High,Low,Close,Adj Close,Volume
2/6/2023,45.53,46,45.32,45.86,42.4,"2,891,700"
2/3/2023,45.96,46.88,45.75,46.02,42.55,"3,503,300"
2/2/2023,47.83,47.87,47.1,47.24,43.68,"2,136,300"
2/1/2023,48.55,48.93,48.13,48.75,45.07,"1,434,400"
1/31/2023,48.82,49.19,48.6,49.14,45.43,"1,327,500"
1/30/2023,48.97,49.09,48.48,48.57,44.91,"2,062,000"
1/27/2023,48.5,48.8,48.33,48.49,44.83,"1,063,000"
1/26/2023,49.16,49.17,48.66,48.81,45.13,"2,238,800"
1/25/2023,48.62,49.05,48.61,48.89,45.2,"1,688,600"
1/24/2023,48.56,48.6,48.24,48.53,44.87,"3,687,300"
1/23/2023,48.83,48.95,48.56,48.63,44.96,"2,880,500"
1/20/2023,49.22,49.29,48.93,49.08,45.38,"1,540,800"
1/19/2023,49.32,49.87,48.92,49.44,45.71,"2,272,000"
1/18/2023,49.74,49.79,49.16,49.16,45.45,"1,443,300"
1/17/2023,49.82,49.93,49.56,49.83,46.07,"2,180,800"
1/13/2023,49.24,49.64,49.23,49.27,45.55,"2,163,300"
1/12/2023,48.38,49.42,48.05,49.35,45.63,"3,123,700"
1/11/2023,48.55,48.88,48.21,48.74,45.06,"4,722,600"
1/10/2023,48.39,48.9,48.23,48.82,45.14,"3,560,200"
1/9/2023,48.66,48.96,48.23,48.51,44.85,"4,367,100"
1/6/2023,47.74,48.45,47.53,48.14,44.51,"1,964,100"
1/5/2023,47.76,47.88,47.38,47.75,44.15,"2,483,000"
1/4/2023,49.25,49.3,48.54,48.74,45.06,"2,013,800"
1/3/2023,48.4,49.08,48.34,49,45.3,"2,095,000"
12/30/2022,48.21,48.57,47.88,48.43,44.78,"1,302,700"
12/29/2022,48.35,48.62,48.25,48.55,44.89,"1,198,700"
12/28/2022,48.05,48.24,47.71,47.8,44.19,"869,200"
12/27/2022,48.32,48.44,47.95,48.12,44.49,"1,387,200"
12/23/2022,48.07,48.57,47.9,48.52,44.86,"1,403,000"
12/22/2022,48.18,48.42,47.93,48.19,44.56,"1,461,000"
12/21/2022,48.26,48.74,47.99,48.27,44.63,"2,254,100"
12/20/2022,47.01,47.4,46.98,47.16,43.6,"1,569,000"
12/19/2022,46.98,47.28,46.82,46.98,43.44,"2,139,300"
12/16/2022,46.52,47.05,46.24,46.98,43.44,"2,902,300"
12/15/2022,47.56,47.75,47.1,47.16,43.6,"1,984,500"
12/14/2022,47.64,48.19,47.33,47.95,44.33,"1,785,700"
12/13/2022,47.47,47.74,46.98,47.04,43.49,"2,215,600"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
