Date,Open,High,Low,Close,Adj Close,Volume
9/1/2010,29.65,29.94,29.55,29.7,17.11,"2,384,300"
8/31/2010,28.55,28.84,28.49,28.61,16.48,"1,250,100"
8/30/2010,28.94,29.12,28.59,28.63,16.49,"1,968,400"
8/27/2010,28.69,28.97,28.26,28.92,16.66,"1,927,600"
8/26/2010,28.35,28.58,28.2,28.26,16.28,"2,076,600"
8/25/2010,28.27,28.47,28.03,28.38,16.35,"1,292,400"
8/24/2010,28.34,28.48,28.16,28.3,16.3,"2,908,700"
8/23/2010,29.1,29.33,28.96,28.99,16.7,"1,594,900"
8/20/2010,28.76,28.81,28.52,28.79,16.58,"1,372,200"
8/19/2010,29.43,29.46,28.75,28.91,16.65,"2,173,000"
8/18/2010,29.49,29.74,29.2,29.51,17,"2,063,700"
8/17/2010,29.14,29.21,28.93,29.02,16.72,"1,721,200"
8/16/2010,28.45,28.94,28.37,28.75,16.56,"1,917,000"
8/13/2010,28.8,28.89,28.53,28.64,16.5,"2,592,000"
8/12/2010,29.02,29.29,28.98,29.15,16.79,"2,091,500"
8/11/2010,29.69,29.7,29.25,29.38,16.92,"2,483,500"
8/10/2010,30.49,30.77,30.15,30.68,17.67,"1,232,300"
8/9/2010,30.59,30.63,30.45,30.56,17.6,"1,148,900"
8/6/2010,30.12,30.42,29.97,30.37,17.49,"2,113,600"
8/5/2010,30.38,30.52,30.28,30.51,17.57,"2,092,300"
8/4/2010,30.39,30.64,30.33,30.58,17.61,"2,272,100"
8/3/2010,30.01,30.33,29.82,30.17,17.38,"4,284,300"
8/2/2010,29.6,30,29.59,29.83,17.18,"2,634,100"
7/30/2010,28.84,29.26,28.73,29.14,16.79,"2,506,300"
7/29/2010,29.75,30,29.13,29.28,16.87,"3,207,800"
7/28/2010,29.62,29.68,29.31,29.47,16.98,"2,174,800"
7/27/2010,29.26,29.57,29.17,29.51,17,"4,714,700"
7/26/2010,29.45,29.88,29.25,29.82,17.18,"4,173,600"
7/23/2010,30.06,30.27,28.83,29.35,16.91,"12,085,100"
7/22/2010,30.39,30.92,30.38,30.64,17.65,"2,536,600"
7/21/2010,30.38,30.39,29.64,29.75,17.14,"2,551,300"
7/20/2010,30.18,30.7,30.16,30.7,17.68,"1,778,200"
7/19/2010,31.25,31.38,31.01,31.12,17.93,"1,724,600"
7/16/2010,31.38,31.42,30.56,30.64,17.65,"1,900,200"
7/15/2010,31.7,31.71,31.26,31.6,18.2,"1,950,600"
7/14/2010,31.21,31.36,30.99,31.29,18.02,"1,854,500"
7/13/2010,30.79,31.03,30.73,30.98,17.85,"2,322,800"
7/12/2010,30.16,30.45,30.1,30.39,17.51,"1,643,000"
7/9/2010,30.05,30.35,29.95,30.31,17.46,"2,002,200"
7/8/2010,30.16,30.2,29.77,30.14,17.36,"4,787,000"
7/7/2010,29.35,29.89,29.32,29.84,17.19,"4,087,700"
7/6/2010,29.71,29.82,29.3,29.47,16.98,"5,430,400"
