Date,Open,High,Low,Close,Adj Close,Volume
5/7/2014,52.38,52.87,51.27,52.79,34.38,"7,022,600"
5/6/2014,51.2,51.3,50.83,50.91,33.16,"3,353,200"
5/5/2014,50.99,51.37,50.31,51.36,33.45,"2,580,300"
5/2/2014,51.41,51.72,51,51.18,33.33,"3,341,300"
5/1/2014,51.89,52.1,51.41,51.61,33.61,"4,279,800"
4/30/2014,51.38,52.17,51,52.08,33.92,"7,430,600"
4/29/2014,50.94,51.53,50.76,51.37,33.46,"5,601,300"
4/28/2014,49.55,50.92,49.5,50.87,33.13,"7,932,200"
4/25/2014,50.21,50.98,48.95,49.14,32.01,"7,289,100"
4/24/2014,50.13,50.13,49,49.32,32.12,"6,628,800"
4/23/2014,50.14,50.26,49.39,50.14,32.66,"6,578,300"
4/22/2014,49.49,50.42,49.35,50.01,32.57,"6,613,200"
4/21/2014,48.5,49.45,48.4,49.43,32.19,"4,445,000"
4/17/2014,47.92,48.78,47.72,48.55,31.62,"6,196,800"
4/16/2014,48.58,48.84,47.62,48.12,31.34,"7,151,000"
4/15/2014,47.42,48.09,46.76,47.86,31.17,"9,531,100"
4/14/2014,47.1,47.5,46.21,46.83,30.5,"7,290,800"
4/11/2014,0.42 Dividend,,,,,
4/11/2014,46.58,47.21,45.5,46.46,30.26,"11,465,800"
4/10/2014,50.08,50.27,47.29,47.35,30.57,"13,177,200"
4/9/2014,49.49,50.76,49.26,50.63,32.68,"6,018,200"
4/8/2014,50.35,50.87,48.93,49.1,31.7,"8,246,900"
4/7/2014,51.68,52.31,49.65,50.62,32.68,"9,146,600"
4/4/2014,53.78,54.44,52.05,52.2,33.7,"7,013,200"
4/3/2014,53.35,53.83,53.21,53.5,34.54,"6,841,400"
4/2/2014,52.1,53.41,51.99,53.34,34.43,"6,007,200"
4/1/2014,51.62,52.38,51.54,52.1,33.63,"4,250,800"
3/31/2014,51.34,51.7,50.95,51.4,33.18,"4,813,100"
3/28/2014,51.83,52.13,50.89,50.98,32.91,"4,208,300"
3/27/2014,51.53,51.84,51.43,51.66,33.35,"4,778,000"
3/26/2014,52,52.34,51.46,51.5,33.25,"5,684,900"
3/25/2014,51.68,52.1,51.5,51.69,33.37,"6,127,200"
3/24/2014,53.53,53.62,51.35,51.36,33.15,"10,161,400"
3/21/2014,54.22,54.73,53.09,53.46,34.51,"12,930,500"
3/20/2014,52.86,53.8,52.52,53.68,34.65,"6,922,700"
3/19/2014,53.09,53.53,52.44,53.11,34.28,"6,408,600"
3/18/2014,52.08,53.22,51.97,53.1,34.28,"4,712,300"
3/17/2014,51.47,52.19,51.26,51.98,33.56,"3,875,500"
3/14/2014,51.25,51.42,50.8,51.21,33.06,"5,466,700"
3/13/2014,51.89,52.1,51.14,51.32,33.13,"4,839,400"
3/12/2014,51.46,51.74,51.07,51.64,33.34,"3,924,800"
3/11/2014,51.68,52.14,51.5,51.75,33.41,"3,629,800"
3/10/2014,51.9,51.9,50.86,51.66,33.35,"3,086,000"
3/7/2014,52.25,52.5,51.01,51.46,33.22,"5,860,700"
3/6/2014,52.04,52.77,51.97,52.04,33.59,"6,529,000"
3/5/2014,51.68,52.12,51.3,51.7,33.37,"5,251,100"
3/4/2014,50.73,51.73,50.53,51.59,33.3,"6,198,000"
3/3/2014,50.34,50.86,49.79,50.09,32.33,"6,817,700"
2/28/2014,50.84,51.96,50.51,50.91,32.86,"7,095,600"
2/27/2014,50.6,50.92,50.47,50.91,32.86,"5,052,900"
2/26/2014,49.95,50.97,49.93,50.74,32.75,"5,710,700"
2/25/2014,50.93,51.13,50.5,50.72,32.74,"5,425,000"
2/24/2014,51.01,51.56,50.83,50.85,32.83,"5,693,000"
2/21/2014,51.82,51.97,51.01,51.04,32.95,"5,842,700"
2/20/2014,51.19,52.11,50.73,51.86,33.48,"6,078,900"
